objectId,objectUrl,images,title,object_name,artist,date,description,dimensions,credit_line,collection,object_number
65CF8F1F-E0D9-434B-83EA-743638848450,https://hiculturearts.pastperfectonline.com/webobject/65CF8F1F-E0D9-434B-83EA-743638848450,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200715-2.jpg'],Manu-o-Ku,Painting,Michael Furuya,2008,"Painting of the Manu-o-Ku (white fairy tern), the official bird of the City and County of Honolulu, in a rainbow shower tree.",H-35 W-45.5 inches,City and County of Honolulu Purchase,City & County of Honolulu Collection,2007.15
9AF90757-ECA7-4218-916F-106383588265,https://hiculturearts.pastperfectonline.com/webobject/9AF90757-ECA7-4218-916F-106383588265,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/198503.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/007/198503-2.jpg']","Manuka Sequence, South Kona, Hawaii",Painting,Doug Young,1985,Watercolor montage seascape with two men fishing in four sheets.,H-23 W-68 D-2 inches,City and County of Honolulu Purchase,City & County of Honolulu,1985.03
74B667D9-5340-4514-93B9-126552514320,https://hiculturearts.pastperfectonline.com/library/74B667D9-5340-4514-93B9-126552514320,[],,,,,,,,,
6BF482DA-AC26-486D-95BD-709083695061,https://hiculturearts.pastperfectonline.com/webobject/6BF482DA-AC26-486D-95BD-709083695061,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197539.jpg'],Mare's Tails,"Print, Photographic",Rodney Kitchen,1975,A framed and matted landscape color photograph of clouds over palm trees.,H-14 W-16 inches,City & County of Honolulu Purchase,City & County of Honolulu,1975.39
D21E84B4-674E-4991-AC2A-200838214090,https://hiculturearts.pastperfectonline.com/webobject/D21E84B4-674E-4991-AC2A-200838214090,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/009/201701-5.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/009/201701.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/009/201701-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/009/201701-3.jpg']",Mark Kadota,Mural,Na Kumu Kanawai - Foundations of Law,2017,A ceramic mural in ten parts depicting traditional Hawaiian symbols as metaphors for 21st Century ways of enforcing the laws: Alii - Chief Boki and Chiefess Liliha; Pu; Kukui; Pe‘ahi; ‘Iliahi and Kahili; Pulo‘ulo‘u; Ku‘ilioloa and Poka‘i Bay; Maui; Kalo; Authoity - Chief Boki and Chiefess Liliha.,H-5 W-65 feet,City and County of Honolulu Purchase,City and County of Honolulu Collection,2017.01
6E767E9D-4369-4E93-8CAD-894777419539,https://hiculturearts.pastperfectonline.com/webobject/6E767E9D-4369-4E93-8CAD-894777419539,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/004/20100302-2.jpg'],Mary Foster,Drawing,,1910,"Framed and matted crayon portrait of Mary Elizabeth Mikahala Robinson Foster; born in Honolulu on September 20, 1844; married Thomas R. Foster on May 3, 1861 at age 16; died December 19, 1930.",H-32.375 W-27.375 D-1.25 inches,,Department of Parks & Recreation Collection,2010.03.02
A942E972-29C7-4A6F-9E44-231110833839,https://hiculturearts.pastperfectonline.com/webobject/A942E972-29C7-4A6F-9E44-231110833839,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/196301.jpg'],Matsukichi Kawamura Memorial,Lantern,,1963,Cast stone moon lantern. Located at the Foster Botanical Daibutsu Terrace.,H-36 W-32 inches,,City & County of Honolulu,1963.01
2067EFB1-FFC7-44BD-B1F3-096527531331,https://hiculturearts.pastperfectonline.com/webobject/2067EFB1-FFC7-44BD-B1F3-096527531331,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197551.jpg'],Maui,Collage,Nelda Fagothey,,,H-19.25 W-25.25 D-1.25 inches,City & County of Honolulu Purchase,City & County of Honolulu,1975.51
A259CCCE-DB10-4AD4-8A49-972521434842,https://hiculturearts.pastperfectonline.com/webobject/A259CCCE-DB10-4AD4-8A49-972521434842,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19910114.jpg'],Maui Snaring the Sun,Print,Dietrich Varez,1991,Woodblock print.,H-29 W-23.625 D-1.5 inches,,City & County of Honolulu,1991.01.14
0142E43C-CD75-4D46-BCBB-407153366870,https://hiculturearts.pastperfectonline.com/webobject/0142E43C-CD75-4D46-BCBB-407153366870,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19952111.jpg'],Mauna Kea Beach,Poster,Bill Braden,1995,"Poster from Bill Braden's ""Best Beaches of Hawaii"" series.",H-15.375 W-38.25 D-0.875 inches,City and County of Honolulu Purchase,Mayor's Office of Culture & the Arts Collection,1995.21.11
C89D94EE-B114-45AC-9287-678847774223,https://hiculturearts.pastperfectonline.com/webobject/C89D94EE-B114-45AC-9287-678847774223,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19952103.jpg'],"Mauna Kea Beach , Hawaii",Print,Bill Braden,,Serigraph,,City and County of Honolulu Purchase,Mayor's Office of Culture & the Arts Collection,1995.21.03
AD2C0E32-9904-4610-89E8-200849537817,https://hiculturearts.pastperfectonline.com/webobject/AD2C0E32-9904-4610-89E8-200849537817,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19952101b.jpg'],"Mauna Kea Beach, Hawaii",Painting,Bill Braden,1995,One of ten paintings in the Best Beaches of Hawaii series.,H-34 W-92.75 inches,City and County of Honolulu Purchase,City & County of Honolulu,1995.21.01b
5478B95F-FC0E-43DC-9990-285741132410,https://hiculturearts.pastperfectonline.com/webobject/5478B95F-FC0E-43DC-9990-285741132410,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/199215.jpg'],Mauna Loa Image #21,Print,Shirley Hasenyager,1992,"Etching print, one of a series done for part of a group exhibit at Amfac, inspired by the flow of lava into the sea. The series is based on the flora that appear in the volcano's area fairly rapidly after an areas appears devastated by an eruption.",H-31.5 W-23.25 D-1 inches,City and County of Honolulu Purchase,City & County of Honolulu,1992.15
3AE0A20B-572C-4CCE-BBE4-405452454441,https://hiculturearts.pastperfectonline.com/webobject/3AE0A20B-572C-4CCE-BBE4-405452454441,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19930102a-2.jpg'],Mauna Ulu I,"Print, Photographic",Stan Tomita,1980,Toned silver gelatin print.,,City and County of Honolulu Purchase,City & County of Honolulu,1993.01.02a
B84FBCA2-EEC1-4D0C-A065-489381152170,https://hiculturearts.pastperfectonline.com/webobject/B84FBCA2-EEC1-4D0C-A065-489381152170,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/002_19930102a-2.jpg'],Mauna Ulu II,"Print, Photographic",Stan Tomita,1980,Toned silver gelatin print.,,City and County of Honolulu Purchase,City & County of Honolulu,1993.01.02b
E93FC446-7DF2-489E-B520-225608509140,https://hiculturearts.pastperfectonline.com/webobject/E93FC446-7DF2-489E-B520-225608509140,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/198801-2.jpg'],"McB, C&C Sugar Mill",Painting,Paul Nagano,1985,,H-38 W-29.75 inches,City and County of Honolulu Purchase,City & County of Honolulu,1988.01
264428C0-E5AF-49C3-AF04-660601862480,https://hiculturearts.pastperfectonline.com/webobject/264428C0-E5AF-49C3-AF04-660601862480,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/20071408.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/20071408-2.jpg']",Mel's Market - Waimanalo,"Print, Photographic",Brian Malanaphy,2007,"A color framed photographic print of Mel's Market in Waimanalo, Oahu, Hawaii. One of a limited edition of eleven.",H-36.625 W-44.188 D-2 inches,City and County of Honolulu Purchase,City & County of Honolulu Collection,2007.14.08
ECEB0534-F65C-414A-B4B3-075510435260,https://hiculturearts.pastperfectonline.com/webobject/ECEB0534-F65C-414A-B4B3-075510435260,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19921302-2.jpg'],Mele Komo,Painting,Garren Fagaragan,1992,Oil painting on canvas with a dark blue background with a light blue design.,H-17 W-14 D-1.625 inches,City & County of Honolulu Purchase,City & County of Honolulu,1992.13.02
4FFA4D30-71A9-4A2E-8557-822560856570,https://hiculturearts.pastperfectonline.com/webobject/4FFA4D30-71A9-4A2E-8557-822560856570,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/20071101.jpg'],Memories of Haleiwa River Scene 1980s,Painting,Hwa Ja Park,2007,Painting of the Haleiwa Bridge over the Anahulu River with people fishing.,H-40.75 W-52.75 D-2.75 inches,City and County of Honolulu Purchase,City & County of Honolulu Collection,2007.11.01
5B0435E5-ADEC-42B3-9258-140020698394,https://hiculturearts.pastperfectonline.com/webobject/5B0435E5-ADEC-42B3-9258-140020698394,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/007/201502-1.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/007/201502-6.jpg']",Menpachi Eyes,Painting,Neal K. Tomita,2015,A framed watercolor painting depicting a school of menpachi fish with large eyes.,H-19.25 W-37.25 D-1.375 inches,Gift of Neal K. Tomita,City and County of Honolulu Collection,2015.02
05811CB2-577F-4302-9E98-755818039784,https://hiculturearts.pastperfectonline.com/webobject/05811CB2-577F-4302-9E98-755818039784,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200717.jpg'],Merchant Street and Alakea Street,Painting,Scoop Brancisco,2008,Oil on canvas painting of a downtown Honolulu street scene where an alien who parked his spacecraft in a no parking zone is having it towed by a Parking Enforcement Officer.,H-38 W-23.25 D-2 inches,City and County of Honolulu Purchase,City & County of Honolulu Collection,2007.17
0B275491-E8B6-4511-BBB3-791777685188,https://hiculturearts.pastperfectonline.com/webobject/0B275491-E8B6-4511-BBB3-791777685188,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197535.jpg'],Metamorphosis #2,Painting,Colleen Bell,1975,,H-45.25 W-19.25 inches,City & County of Honolulu Purchase,City & County of Honolulu,1975.35
BAE6A7F6-291A-40CB-B6FE-951225688211,https://hiculturearts.pastperfectonline.com/webobject/BAE6A7F6-291A-40CB-B6FE-951225688211,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/199320.jpg'],Metronome,Painting,Mary M. Mitsuda,1992,An abstract oil on paper painting.,H-40 W-60 inches,City & County of Honolulu Purchase,City & County of Honolulu,1993.20
DE94A777-9E21-49E0-89AB-394099158950,https://hiculturearts.pastperfectonline.com/webobject/DE94A777-9E21-49E0-89AB-394099158950,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197561.jpg'],Midnight Sun,Tapestry,Katherine Bolman,1975,Fiber wall hanging. Primarily red and dark brown in color. Suspended on a cross-pole.,H-40 W-36 inches,City & County of Honolulu Purchase,City & County of Honolulu,1975.61
A269CCBE-BC61-488A-8AD6-654490680448,https://hiculturearts.pastperfectonline.com/webobject/A269CCBE-BC61-488A-8AD6-654490680448,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/0001802.jpg'],Milolii Fishing Village,Painting,Francis A. Davis,1976,A watercolor painting of seashore scene with a man working on a small boat with houses and trees in the background.,H-21.375 W-29.75 D-0.75 inches,CIty and County of Honolulu Purchase,Honolulu City Council Collection,0001-802
7DA904BB-B9EF-4CAA-9A3C-426738965427,https://hiculturearts.pastperfectonline.com/webobject/7DA904BB-B9EF-4CAA-9A3C-426738965427,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/19450102.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/19450102-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/008/19450102-3.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/010/19450102-8.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/010/19450102-9.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/010/19450102-10.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/010/19450102-11.jpg']",Mission Memorial Auditorium,Meetinghouse,Harry Livingston Kerr,1916,"The Mission Memorial Auditorium is one of the three buildings that comprise the Mission Memorial Building Complex. The complex originally served as the headquarters of the Hawaii Evangelical Association, part of the Hawaiian Mission Children's Society. It is a red brick, Georgian plan, Neo-Classical structure.",,City and County of Honolulu Purchase,City & County of Honolulu,1945.01.02
2A6F65D9-C7C1-4137-A095-583514927080,https://hiculturearts.pastperfectonline.com/webobject/2A6F65D9-C7C1-4137-A095-583514927080,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/20050102.jpg'],Mission Memorial Auditorium,"Print, Photographic",,undated,Framed copy of a historic black and white photograph of the interior of the Mission Memorial Auditorium. From the collection of the Hawaiian Mission Children's Society Library.,H-28 W-36 inches,Mayor's Office of Culture and the Arts Purchase,Mayor's Office of Culture & the Arts Collection,2005.01.02
C82F67A0-E757-4952-9588-882728855498,https://hiculturearts.pastperfectonline.com/webobject/C82F67A0-E757-4952-9588-882728855498,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/008/200502-3.jpg'],Mission Memorial Building,Drawing,Dwayne DeCorte,1986,"Original color illustration of the Mission Memorial Building for the cover of the ""Departmental and Agency Reports of the City and County of Honolulu for Fiscal Year July 1, 1985 - June 30, 1986.""",H-12.94 W-9.69 inches,,Mayor's Office of Culture & the Arts Collection,2005.02
53800B23-8DF1-4F9B-8E0C-165119674533,https://hiculturearts.pastperfectonline.com/webobject/53800B23-8DF1-4F9B-8E0C-165119674533,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/20050101.jpg'],"Mission Memorial Building, Honolulu, Laying Cornerstone, 1915","Print, Photographic",,1915,"Framed copy of a historic black and white photograph of the laying of the cornerstone by O.H. Gulick of the Mission Memorial Building on July 17, 1915. O.H. Gulick is show holding a trowel. From the collection of the Hawaiian Mission Children's Society Library.",H-28 W-36 inches,Mayor's Office of Culture and the Arts Purchase,Mayor's Office of Culture & the Arts Collection,2005.01.01
AA5652D5-10AD-4C04-BD76-372610220460,https://hiculturearts.pastperfectonline.com/webobject/AA5652D5-10AD-4C04-BD76-372610220460,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/004/art03.jpg'],Missionary House,Engraving,,,,H-9.75 W-11 inches,City & County of Honolulu Purchase,Honolulu City Council Collection,ART-03
8C666401-3CED-48D4-895A-623167045645,https://hiculturearts.pastperfectonline.com/webobject/8C666401-3CED-48D4-895A-623167045645,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/004/201201.jpg'],Moanalua Night,Painting,Don Dugal,1973,A large acrylic on canvas painting made up of four panels in response to the magnificent trees of Moanalua Gardens and the special light of an Island Night.,H-4.698 W-4.688 D-0.125 feet,Gift of Don Dugal,City and County of Honolulu Collection,2012.01
86268438-70B2-4B50-9FD5-208649047684,https://hiculturearts.pastperfectonline.com/webobject/86268438-70B2-4B50-9FD5-208649047684,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/198610.jpg'],Modular #5,Collage,J. Halley Cox,1970,,H-15.25 W-21.875 D-1.5 inches,City & County of Honolulu Purchase,City & County of Honolulu,1986.10
75CA0092-AB74-43F4-B9BC-028101392429,https://hiculturearts.pastperfectonline.com/webobject/75CA0092-AB74-43F4-B9BC-028101392429,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19940602.jpg'],Mokapu,"Print, Photographic",Anne Landgraf,1991,Silver gelatin print of a seascape.,H-23 W-28 inches,City and County of Honolulu Purchase,City & County of Honolulu,1994.06.02
52B05312-2B68-45A1-AD60-152179508757,https://hiculturearts.pastperfectonline.com/webobject/52B05312-2B68-45A1-AD60-152179508757,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/199702.jpg'],Mokoli'i Island,Drawing,Russell Lowrey,1996,Oil pastel drawing of a seascape featuring a hala tree and shade. Purchased for the Kaaawa Fire Station.,H-38.25 L-51.25 inches,City and County of Honolulu Purchase,City & County of Honolulu,1997.02
B32572F2-2590-4DED-BDDE-781843292297,https://hiculturearts.pastperfectonline.com/webobject/B32572F2-2590-4DED-BDDE-781843292297,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/198626.jpg'],Mokuluas,Painting,Russell Lowrey,1984,,,City & County of Honolulu Purchase,City & County of Honolulu,1986.26
9E5E95BE-8C89-4D02-9AD2-613615305983,https://hiculturearts.pastperfectonline.com/webobject/9E5E95BE-8C89-4D02-9AD2-613615305983,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/005/201301-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/005/201301-3.jpg']",Monument of the 110th Anniversary of Korean Immigration to the USA,Sculpture,Soo Park,2013,"A sculpture grouping of three polished stones. The stones symbolize: the year 1903 and the first Korean immigrants; lives of the immigrants depicted with footprints; and everlasting truth depicted with the Chinese character ""jin."" Overall, the three stones depict the first Korean immigrants to Hawaii starting off as a small force, who lived an honest and hard life, and built foundations for future generations.",H-6.583 feet,Gift of Inha University,City and County of Honolulu Collection,2013.01
8680EEE9-63D1-47EA-9912-388426421955,https://hiculturearts.pastperfectonline.com/webobject/8680EEE9-63D1-47EA-9912-388426421955,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/139ax.jpg'],Moon Dancer of Hawaii,"Print, Photographic",Alan Houghton,1993,A sepia toned photograph of a female Hawaiian hula dancer on a precipice silhouetted by the moon.,H-20 W-24 inches,City and County of Honolulu Purchase,Honolulu Police Department Collection,139AX
FC39CF90-B2A9-4A56-AB03-393506442303,https://hiculturearts.pastperfectonline.com/webobject/FC39CF90-B2A9-4A56-AB03-393506442303,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/004/409ax.jpg'],Moon Dancer of Hawaii,"Print, Photographic",Alan Houghton,,A sepia photograph of a female hula dancer in traditional dress on a rock outcropping with a full moon in the background.,H-20 W-24 inches,,Honolulu Police Department Collection,409AX
C6C55BAB-D1A3-4E09-A834-743133231302,https://hiculturearts.pastperfectonline.com/webobject/C6C55BAB-D1A3-4E09-A834-743133231302,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197562-2.jpg'],Moon Glow,Tapestry,Reiko Brandon,1975,A bi-colored tapestry hung on a piece of driftwood with organic material woven into the weft of the material with strands knotted at the base.,H-50 W-29 Dia-3.5 inches,City and County of Honolulu Purchase,City & County of Honolulu,1975.62
2C71B6C7-C692-4D81-B6C1-125175458360,https://hiculturearts.pastperfectonline.com/webobject/2C71B6C7-C692-4D81-B6C1-125175458360,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/198906.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/006/198906-2.jpg']",Moonlight Sonata Allegro,Painting,Tseng Yu-ho (Betty) Ecke,1988,,H-144.625 W-25.25 D-2.625 inches,City and County of Honolulu Purchase,City & County of Honolulu,1989.06
9C1D166A-F0A0-48E0-A667-375917553307,https://hiculturearts.pastperfectonline.com/webobject/9C1D166A-F0A0-48E0-A667-375917553307,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/198907.jpg'],Morning Clouds and Rain,Print,William Leidenthal,1987,Etching print of a stylized landscape.,H-28.063 W-39.875 D-1.125 inches,,City & County of Honolulu,1989.07
4733D2F7-A7FE-4B15-BEBB-005938851500,https://hiculturearts.pastperfectonline.com/webobject/4733D2F7-A7FE-4B15-BEBB-005938851500,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/194901.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/194901-4.jpg']",Moses Manuwai,Monument,Chinn Ho,1949,"Curved bench monument of red brick with a water fountain on the proper left side, with a plaque containing the following inscription: ""Dedicated to the Memory of Moses Manuwai, 1906-1948, Lifeguard, who devoted his life to the protection of bathers in these waters. Contributed by Friends."" Located at Queen's Surf Beach near Lifeguard Tower 2F.",H-39 W-71 D-37 inches,,Department of Parks and Recreation Collection,1949.01
0350CE5C-675D-41B9-9AFF-582598997010,https://hiculturearts.pastperfectonline.com/webobject/0350CE5C-675D-41B9-9AFF-582598997010,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19930903.jpg'],Moth Series,Painting,John Wisnosky,1992,,H-27.25 W-350 inches,City & County of Honolulu Purchase,City & County of Honolulu,1993.09.03
457494C2-7BA9-4230-8E06-380634956930,https://hiculturearts.pastperfectonline.com/webobject/457494C2-7BA9-4230-8E06-380634956930,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19930901.jpg'],Moth Series,Painting,John Wisnosky,1992,,H-34.75 W-27.5 D-1.5 inches,City & County of Honolulu Purchase,City & County of Honolulu,1993.09.01
733F5BA7-BA6E-4F75-96FF-507146674153,https://hiculturearts.pastperfectonline.com/webobject/733F5BA7-BA6E-4F75-96FF-507146674153,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19930902.jpg'],Moth Series,Painting,John Wisnosky,1993,,H-34.75 W-27.5 inches,City & County of Honolulu Purchase,City & County of Honolulu,1993.09.02
DE47F760-B031-4D1C-85C6-679231968312,https://hiculturearts.pastperfectonline.com/webobject/DE47F760-B031-4D1C-85C6-679231968312,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/199028-4.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/199028-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/199028-3.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/199028.jpg']",Mother Waldron Playground,Plaque,Greg Taylor,1990,Plaque with releif portrait medallion in honor of the dedication of the Mother Waldron Playground in 1937. Located at the Mother Waldron Neighborhood Park stage.,H-20.25 W-14.25 inches,,Department of Parks and Recreation Collection,1990.28
4F16A884-189F-41B3-B407-730515157530,https://hiculturearts.pastperfectonline.com/webobject/4F16A884-189F-41B3-B407-730515157530,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19941104.jpg'],Mother of Pearl,Print,Dean Oshiro,1988,Color photocopier print.,H-14 W-18 inches,City & County of Honolulu Purchase,City & County of Honolulu,1994.11.04
6F41CE80-1405-4C46-9F4C-393416969080,https://hiculturearts.pastperfectonline.com/webobject/6F41CE80-1405-4C46-9F4C-393416969080,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/19680202-2.jpg'],Motherhood,Painting,Margaret Keane,1964,Painting of a mother with child.,H-46.875 W-30.875 D-3.25 inches,Gift of Walter Keane,City & County of Honolulu,1968.02.02
E0C45812-C99D-4183-9F10-325932752848,https://hiculturearts.pastperfectonline.com/webobject/E0C45812-C99D-4183-9F10-325932752848,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920502a.jpg'],"Mountain-LAND & SEA ""Breadfruit""","Urn, Garden",Sandy Vitarelli,1992,A large ceramic urn from the artist's Land Series depicting breadfruit with a fish border. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.02a
65911F0B-30A4-40EA-9221-994245574410,https://hiculturearts.pastperfectonline.com/webobject/65911F0B-30A4-40EA-9221-994245574410,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920501e.jpg'],"Mountain-LAND & SEA ""Crabs""","Urn, Garden",Sandy Vitarelli,1992,A large ceramic urn from the artist's Ocean Series depicting black crabs with opihi in the border. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.01e
14190C9A-D4FF-42AB-866F-434546648907,https://hiculturearts.pastperfectonline.com/webobject/14190C9A-D4FF-42AB-866F-434546648907,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920503b.jpg'],"Mountain-LAND & SEA ""I‘iwi""","Urn, Garden",Sandy Vitarelli,1992,A larger ceramic urn from the artist's Mountain Series depicting i‘iwi birds with a maohiohi plant border. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.03b
0A61E7B6-725E-4FC1-BD34-576989941181,https://hiculturearts.pastperfectonline.com/webobject/0A61E7B6-725E-4FC1-BD34-576989941181,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920503a.jpg'],"Mountain-LAND & SEA ""Kukui""","Urn, Garden",Sandy Vitarelli,1992,A large ceramic urn from the artist's Mountain Series depicting kukui leaves with a kukui nut border. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.03a
F3598216-8C57-4815-BA9C-712839733060,https://hiculturearts.pastperfectonline.com/webobject/F3598216-8C57-4815-BA9C-712839733060,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920503e.jpg'],"Mountain-LAND & SEA ""Lauhala""","Urn, Garden",Sandy Vitarelli,1992,A large ceramic urn from the artist's Mountain Series depicting lauhala with a seed motif border. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.03e
00AD8618-0B70-49D6-B5AA-124399218900,https://hiculturearts.pastperfectonline.com/webobject/00AD8618-0B70-49D6-B5AA-124399218900,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920503c.jpg'],"Mountain-LAND & SEA ""Lawai Fern""","Urn, Garden",Sandy Vitarelli,1992,A large ceramic urn from the artist's Mountain Series depicting lawai fern with a fiddlehead fern motif border. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.03c
3D846EA3-030F-40CA-BEB4-549136950483,https://hiculturearts.pastperfectonline.com/webobject/3D846EA3-030F-40CA-BEB4-549136950483,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920503d.jpg'],"Mountain-LAND & SEA ""Nene""","Urn, Garden",Sandy Vitarelli,1992,A large ceramic urn from the artist's Mountain Series depicting nene geese with a lehua flower border motif. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.03d
E2AD3A99-0C04-44C6-A663-391333597674,https://hiculturearts.pastperfectonline.com/webobject/E2AD3A99-0C04-44C6-A663-391333597674,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920501c.jpg'],"Mountain-LAND & SEA ""Octopus""","Urn, Garden",Sandy Vitarelli,1992,A large ceramic urn from the artist's Ocean Series depicting octopi. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.01c
860E68DC-24BD-43E1-8062-589556219281,https://hiculturearts.pastperfectonline.com/webobject/860E68DC-24BD-43E1-8062-589556219281,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920501d.jpg'],"Mountain-LAND & SEA ""Seagull""","Urn, Garden",Sandy Vitarelli,1992,A large ceramic urn from the artist's Ocean Series depicting frigate birds and tropicbirds with a mangrove blossom border. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.01d
F84A06AA-01FB-438C-A5FB-867575851182,https://hiculturearts.pastperfectonline.com/webobject/F84A06AA-01FB-438C-A5FB-867575851182,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920502e.jpg'],"Mountain-LAND & SEA ""Taro""","Urn, Garden",Sandy Vitarelli,1992,A large ceramic urn from the artist's Land Series depicting taro with a prawn motif border. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.02e
32A61CD0-6C67-458D-8B4F-832921323632,https://hiculturearts.pastperfectonline.com/webobject/32A61CD0-6C67-458D-8B4F-832921323632,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19920502b.jpg'],"Mountain-LAND & SEA ""Ti""","Urn, Garden",Sandy Vitarelli,1992,A large ceramic urn from the artist's Land Series depicting ti leaves with shell borders. Located at the Alapai Police Station.,,City and County of Honolulu Purchase,City and County of Honolulu Collection,1992.05.02b
